id,y
1483,78.8494
1487,95.93692
1488,111.9953
1490,110.52929
1492,112.3994
1494,116.273796
1496,105.94007
1497,95.953674
1499,96.55174
1502,94.45585
1507,112.65582
1508,92.13367
1509,110.97766
1511,91.70429
1512,111.05681
1513,115.71402
1514,105.51357
1518,110.39788
1519,91.928894
1522,110.39788
1524,79.18267
1527,95.360916
1529,92.215385
1532,106.722824
1536,110.44235
1537,116.2561
1539,105.88256
1542,110.77477
1543,94.49654
1544,105.52025
1545,79.15426
1550,94.49654
1551,110.17721
1554,105.33586
1556,105.68704
1559,92.467354
1560,78.99828
1562,95.3418
1566,91.928894
1567,110.39788
1569,106.32248
1570,113.00069
1571,109.95896
1574,92.13367
1578,105.55968
1580,91.86109
1583,111.40799
1584,92.13367
1585,111.18417
1586,92.96749
1587,110.39788
1588,91.4455
1590,115.60424
1592,104.93657
1596,111.63932
1598,109.46318
1599,94.54101
1604,117.48175
1606,104.37056
1607,95.52845
1608,104.44246
1609,116.283264
1611,95.37935
1613,95.73287
1616,96.37775
1619,110.17337
1620,91.70461
1621,110.31526
1622,95.235466
1625,110.97409
1627,116.283264
1629,110.3024
1634,95.45283
1636,94.91904
1638,106.78775
1639,95.51669
1641,96.37423
1643,94.85006
1644,105.81142
1645,116.273796
1646,94.53657
1647,105.33586
1648,95.52133
1652,91.86109
1653,110.38019
1656,92.077576
1658,94.54101
1659,111.00607
1661,94.724884
1663,95.52845
1664,111.37958
1665,95.321625
1666,105.68704
1667,104.59156
1668,79.33692
1669,104.92585
1670,94.85006
1672,110.39788
1674,110.771385
1677,111.9953
1678,92.09062
1679,110.39788
1680,92.98518
1683,105.813484
1686,106.23146
1687,111.59082
1689,111.25889
1690,91.93601
1691,116.173485
1692,110.633
1693,92.13367
1695,94.512596
1696,92.24879
1697,111.00607
1700,105.68704
1701,95.91923
1702,110.39788
1703,91.928894
1704,112.23042
1706,96.591774
1707,111.02968
1708,95.52133
1710,96.01617
1711,105.813484
1713,108.42964
1717,105.79579
1719,105.55968
1720,94.49654
1722,95.21032
1725,104.93657
1726,95.39397
1727,106.17649
1729,109.8968
1730,92.34448
1731,110.42504
1733,105.68704
1734,95.337685
1735,111.59082
1738,95.73287
1742,95.99872
1745,110.771385
1747,95.91923
1749,95.594215
1751,95.52133
1752,79.12565
1753,104.86883
1754,94.70336
1755,95.44583
1756,106.54691
1758,110.69095
1759,95.321625
1760,106.585434
1761,111.00607
1762,91.45262
1763,110.97766
1764,96.3135
1766,96.5693
1768,95.48828
1769,78.88447
1771,111.940605
1772,94.922554
1773,105.813484
1774,96.187515
1775,112.08739
1777,110.39788
1779,95.321625
1780,106.89153
1787,91.928894
1788,94.97444
1790,95.52133
1796,110.39788
1801,91.846275
1803,95.43871
1807,110.39788
1809,111.83054
1812,95.02186
1813,110.36947
1814,92.7072
1815,112.5017
1816,93.374275
1818,90.92016
1820,91.85339
1821,114.70681
1822,95.37935
1825,94.93924
1826,105.813484
1828,95.52133
1831,106.25755
1836,112.618706
1837,95.48828
1841,94.49654
1844,105.622604
1848,93.55688
1851,105.88256
1852,95.909065
1853,91.96326
1854,111.66101
1856,97.90408
1859,111.83054
1860,95.52133
1861,79.18267
1863,105.84026
1865,95.48828
1866,105.88256
1867,94.85006
1868,91.846275
1872,95.48828
1879,95.50004
1880,104.15822
1882,95.47059
1885,105.813484
1887,104.15822
1888,95.52845
1890,111.63716
1894,95.81549
1895,104.87164
1896,95.688126
1897,112.11599
1900,110.36947
1901,92.467354
1902,110.969536
1905,91.57509
1906,109.81418
1912,105.55968
1915,95.39397
1916,106.83222
1917,95.73494
1918,105.813484
1920,79.04303
1923,94.78653
1924,105.91648
1925,95.39397
1930,116.283264
1932,110.792465
1933,96.45739
1934,110.85016
1935,92.384735
1940,79.217735
1941,94.63538
1942,112.02208
1943,93.346
1944,91.42335
1945,110.81821
1948,116.2561
1949,91.93601
1952,95.4734
1954,92.13367
1955,110.70985
1958,92.12142
1959,79.16498
1960,110.97766
1963,95.44583
1965,95.59048
1968,104.17591
1969,95.82645
1971,95.44583
1972,110.39788
1973,91.80153
1975,91.928894
1977,95.70841
1978,93.374275
1979,111.97761
1981,91.928894
1982,110.7998
1987,110.69517
1988,91.928894
1993,97.65073
1997,95.01919
1999,95.43871
2001,95.73287
2002,114.66234
2003,92.48277
2004,79.64455
2006,111.97761
2007,96.1879
2009,107.04731
2010,95.21032
2013,95.214035
2018,79.16498
2022,106.337265
2024,110.74491
2025,95.5048
2026,106.232635
2030,106.919945
2031,94.70336
2032,105.55968
2033,95.483185
2035,91.49786
2036,111.97761
2037,92.008
2040,95.81549
2043,113.01815
2044,106.56215
2046,108.57143
2054,111.32602
2055,94.95618
2056,106.89153
2059,91.80865
2060,92.467354
2062,91.72249
2063,112.13186
2066,95.81549
2067,111.59082
2072,92.823746
2073,111.050545
2074,92.42643
2075,111.10474
2076,93.30406
2080,92.16572
2082,92.467354
2085,110.113365
2087,111.18417
2091,111.61826
2092,94.85006
2093,106.89153
2098,96.31779
2101,110.97766
2102,90.92016
2103,79.217735
2105,105.88256
2106,95.321625
2107,111.93294
2110,95.6409
2114,93.3298
2115,112.02208
2117,82.32122
2118,95.995285
2119,106.83222
2120,95.52133
2122,92.44598
2123,110.38019
2126,95.44583
2127,104.17591
2128,94.49654
2129,110.64741
2132,95.52921
2135,105.68704
2138,95.4918
2139,116.283264
2141,112.1663
2142,95.18598
2146,95.36166
2151,110.650696
2157,105.97934
2159,111.13424
2162,95.13049
2164,115.93761
2167,91.71582
2168,109.67725
2171,91.30673
2173,95.33732
2174,105.32912
2175,95.29715
2178,95.174965
2180,95.54174
2185,110.20675
2189,92.33357
2190,111.39969
2192,104.66282
2194,114.13794
2200,112.427574
2201,92.269905
2203,110.18906
2204,92.29164
2205,110.695786
2209,113.01369
2213,106.735
2214,94.70336
2215,112.206085
2216,92.269905
2218,94.44425
2219,106.87319
2220,95.80281
2222,92.08939
2223,110.79725
2225,110.98514
2226,92.860535
2230,94.3726
2233,111.31707
2234,110.778404
2235,92.29164
2236,78.93452
2237,94.93909
2240,114.47121
2241,91.51316
2248,105.39128
2249,94.42721
2250,110.18645
2252,110.18906
2253,92.632614
2254,110.35585
2256,78.8519
2258,92.88024
2259,109.75544
2262,95.62436
2265,95.174965
2266,105.20175
2269,94.28094
2271,96.63098
2273,91.89949
2274,110.14973
2275,92.269905
2277,94.83073
2279,92.29164
2280,78.80715
2282,95.54174
2283,104.76313
2288,91.73776
2289,113.128716
2291,95.3302
2292,116.17475
2297,95.80281
2298,105.62235
2299,95.27957
2300,110.91186
2301,91.90456
2304,94.765045
2305,104.238365
2306,95.62436
2308,93.240295
2309,111.17782
2311,105.453865
2312,105.23578
2316,104.97674
2321,105.62235
2322,111.786476
2325,106.59662
2326,93.52152
2329,116.17475
2330,94.83073
2331,105.771454
2332,111.39969
2333,95.62436
2334,104.74544
2335,112.16588
2337,110.778404
2338,92.03951
2340,111.39969
2342,91.8417
2345,92.28206
2349,95.78544
2351,78.93452
2352,95.3302
2354,110.518715
2355,115.0736
2357,110.98514
2358,92.19944
2360,95.42334
2361,110.518715
2364,95.169785
2366,96.860664
2369,106.20747
2370,95.18822
2371,111.31707
2373,118.8527
2374,95.21734
2376,110.20675
2378,112.20689
2382,96.63098
2383,91.94126
2386,106.61431
2387,96.18634
2389,91.355545
2390,112.118835
2392,91.71647
2398,111.39969
2399,95.3302
2400,92.50525
2401,110.360245
2402,94.305405
2404,93.88542
2407,112.35353
2408,110.52662
2409,110.518715
2412,82.062225
2413,96.25154
2415,95.10588
2420,111.979195
2422,94.345436
2423,104.76313
2426,95.58828
2432,94.8752
2434,92.025986
2435,91.355545
2436,111.74833
2438,112.20082
2440,111.83095
2443,94.455215
2444,91.59578
2447,105.39128
2450,95.33732
2454,92.057205
2455,112.03929
2459,95.62436
2460,111.188446
2463,94.345436
2465,91.713036
2468,79.0266
2469,92.29164
2474,91.43549
2478,93.6273
2480,91.74488
2481,114.47121
2489,95.54174
2490,106.72881
2492,92.1936
2496,95.62436
2497,111.02676
2500,95.3302
2505,95.62436
2507,91.22411
2508,110.695786
2509,95.79662
2510,79.453415
2513,91.73776
2515,95.54174
2518,91.94126
2519,112.08639
2520,91.94126
2521,110.668625
2523,110.18253
2525,94.91686
2529,110.88692
2530,92.61014
2533,112.40503
2535,91.028305
2538,103.99152
2544,112.69917
2553,110.416
2556,95.141235
2558,92.03867
2559,119.998116
2560,95.02186
2561,110.650696
2562,92.795334
2563,110.48997
2564,92.21712
2565,111.5082
2567,106.734535
2572,94.70336
2575,95.52133
2576,110.39788
2577,91.37753
2578,95.239006
2579,109.899765
2580,91.42942
2582,112.06178
2583,92.72607
2587,95.01919
2589,110.633
2590,95.4588
2591,110.88692
2594,92.92227
2597,95.50004
2598,105.55968
2599,95.781265
2600,105.54746
2602,111.37267
2603,94.70336
2604,106.734535
2606,109.964264
2607,79.12565
2608,92.823746
2613,110.88692
2614,92.7358
2615,111.97761
2617,112.08739
2620,92.36336
2623,110.35973
2624,93.374275
2627,110.88692
2629,79.12565
2630,91.47389
2632,96.72465
2636,92.78531
2639,94.90848
2640,105.857956
2642,110.88692
2644,105.68704
2646,110.78153
2647,92.86793
2649,95.6409
2650,111.96254
2652,105.68704
2653,104.539375
2655,115.41114
2657,111.59082
2659,110.792465
2662,92.25976
2663,114.66234
2664,95.36166
2665,105.32433
2670,95.6409
2671,105.71317
2672,96.37909
2675,105.68704
2677,110.244354
2679,110.90342
2683,112.20201
2684,93.374275
2685,95.22868
2688,105.813484
2689,95.867004
2690,108.38517
2693,95.31718
2694,110.57096
2697,97.71116
2699,95.52133
2703,93.25678
2705,105.71317
2709,79.18267
2710,95.05097
2711,112.06399
2712,95.91003
2713,95.60107
2714,111.23048
2715,91.50888
2717,91.928894
2718,112.471436
2720,111.18561
2721,95.6409
2726,96.08532
2728,94.53847
2731,104.976
2732,110.70985
2734,91.928696
2736,105.55968
2737,95.37267
2738,104.98104
2739,111.40799
2746,94.63538
2749,104.93657
2751,116.273796
2752,108.38517
2753,95.48828
2757,107.04731
2758,95.67558
2759,110.21349
2760,95.459076
2762,111.97761
2764,95.73494
2765,112.08159
2769,111.241196
2771,111.643425
2774,93.21877
2776,91.45575
2777,112.769646
2778,92.467354
2779,111.791504
2782,91.91946
2784,92.16572
2787,90.687775
2789,95.37935
2792,95.50004
2798,95.632164
2799,105.55968
2800,95.6409
2801,79.754326
2802,92.94401
2804,95.47059
2807,105.58241
2808,95.61447
2809,118.563805
2811,115.79664
2812,95.53275
2814,91.4455
2816,95.6409
2817,111.77611
2818,110.23436
2820,110.32697
2821,79.18142
2822,95.60193
2823,105.79579
2824,95.6409
2826,92.459335
2829,92.13409
2834,94.45585
2835,79.18267
2838,95.48913
2839,110.226456
2840,90.392296
2841,110.15574
2842,95.81549
2846,111.60259
2848,95.97625
2849,90.95745
2850,111.23048
2851,95.321625
2853,92.93232
2854,110.88692
2858,112.5599
2861,96.977585
2864,92.384735
2865,114.66234
2866,109.8968
2867,90.94603
2868,110.39788
2870,109.95896
2877,95.459076
2878,110.88692
2880,110.31526
2882,79.04303
2883,96.52685
2884,105.813484
2885,94.50032
2887,95.73287
2888,110.24408
2889,95.04506
2890,105.68704
2891,105.645
2892,116.2561
2893,92.149506
2898,111.48936
2899,94.16296
2900,110.902245
2901,93.37573
2909,95.99394
2910,110.46436
2911,110.431114
2913,110.458176
2914,96.789734
2918,93.130905
2919,112.23042
2920,92.51257
2921,110.88692
2922,97.02106
2923,104.798485
2925,112.65444
2926,91.42942
2927,110.969536
2929,110.39788
2933,91.31403
2934,110.54698
2936,111.99298
2941,105.333916
2942,95.05097
2943,110.34086
2945,108.38517
2950,91.87469
2951,109.91449
2953,116.87688
2954,95.57442
2955,106.80544
2956,96.37423
2960,96.82211
2962,93.49359
2963,107.21577
2964,105.68704
2966,78.99828
2967,93.247185
2968,112.39722
2969,91.928894
2971,91.11092
2972,95.99394
2974,94.05318
2975,111.14758
2977,116.273796
2980,110.39788
2981,92.552
2983,95.42382
2984,107.5123
2985,116.36588
2986,106.60717
2987,95.99394
2989,95.82849
2990,109.91449
2991,95.3749
2992,78.88447
2995,97.71116
2996,105.57607
3002,111.531235
3004,110.792465
3005,116.23852
3006,95.503746
3010,96.52685
3011,105.800575
3014,91.42942
3015,91.89669
3016,95.3661
3017,112.205574
3018,91.14808
3021,104.95426
3024,105.55968
3028,94.63538
3030,92.467354
3032,95.556725
3039,95.688126
3040,108.38517
3041,96.29294
3043,93.485916
3044,110.38019
3046,109.88955
3055,90.92016
3056,110.792465
3058,92.09062
3059,112.3504
3061,116.2561
3063,104.09329
3066,94.85006
3067,105.55968
3068,79.12565
3069,95.6409
3072,115.79664
3073,110.39788
3074,95.82047
3077,91.82994
3082,93.49153
3084,97.71116
3085,112.1444
3088,105.68704
3091,91.65504
3092,111.47127
3093,96.05177
3094,104.976
3096,110.85016
3097,92.34448
3098,79.04303
3102,115.71402
3106,92.429955
3109,92.96674
3111,91.496605
3112,116.23852
3113,95.72352
3115,92.823746
3116,111.74703
3117,92.56323
3121,111.072556
3122,91.6866
3123,95.52133
3124,106.45807
3125,95.3661
3126,104.87164
3127,116.173485
3129,93.08706
3130,110.25282
3132,108.17528
3134,106.58931
3135,96.61377
3137,79.30329
3138,95.3749
3140,98.02827
3144,110.44235
3145,96.29893
3146,111.97761
3147,95.76799
3148,106.2154
3149,106.78775
3150,110.760475
3151,93.42862
3152,94.85006
3155,96.15597
3156,111.23048
3159,91.928894
3161,95.89363
3162,106.849915
3163,96.52685
3165,104.93657
3172,92.36336
3173,112.39722
3176,94.02473
3177,104.15822
3179,111.14758
3183,90.924355
3186,95.43871
3187,105.252594
3189,110.16018
3190,92.47319
3192,116.173485
3193,92.36336
3194,110.48997
3197,95.321625
3198,95.48828
3200,93.07656
3201,116.36588
3202,95.48828
3204,95.81549
3205,92.25976
3206,110.39788
3208,106.78775
3210,104.99873
3211,94.85006
3212,116.2561
3213,95.00285
3214,110.97766
3216,105.68704
3219,91.94659
3220,112.55875
3221,95.72352
3226,111.63009
3227,96.12493
3228,110.98826
3229,92.5016
3232,79.217735
3233,95.73494
3234,95.2686
3236,96.14938
3238,110.88692
3239,111.05681
3240,90.94413
3247,111.949196
3249,104.17591
3252,118.14407
3253,95.37935
3254,106.17047
3255,94.53657
3256,111.789314
3257,92.37424
3262,95.50004
3263,105.68704
3264,96.37423
3266,110.48997
3267,96.888214
3269,94.25104
3272,116.36588
3274,95.321625
3275,105.690414
3277,95.57442
3279,96.63128
3280,105.77534
3283,96.62895
3285,95.73287
3287,96.57708
3288,105.55968
3290,106.734535
3291,95.13022
3298,110.38019
3299,95.360916
3302,112.16998
3303,96.270515
3304,106.2049
3307,94.552765
3309,94.07655
3314,79.12565
3316,110.51857
3317,95.54974
3319,92.88931
3320,111.97761
3321,95.43871
3322,108.55196
3324,91.96832
3326,92.33999
3329,109.762184
3330,92.21712
3331,111.97761
3335,116.2561
3337,95.61447
3338,107.5123
3339,95.841225
3340,110.412994
3341,93.84914
3343,92.14371
3346,91.42942
3348,95.905136
3351,105.55968
3352,116.36588
3355,91.928894
3356,111.02995
3358,106.82338
3359,95.909065
3360,110.80347
3371,112.18887
3372,95.57442
3374,96.333
3377,110.54698
3378,91.042946
3380,105.813484
3382,95.97625
3386,95.48828
3389,110.41962
3391,106.95795
3393,95.541695
3394,106.80544
3395,95.73494
3397,110.88692
3398,96.218475
3399,79.165085
3400,95.987755
3404,105.813484
3407,110.31526
3409,108.42964
3419,95.57442
3421,93.04829
3425,95.841225
3427,79.02689
3428,116.36588
3429,110.42466
3431,90.94413
3435,94.468124
3436,111.14758
3439,93.36444
3441,92.56312
3442,116.36588
3443,95.50004
3444,104.93657
3445,94.62074
3446,112.09976
3449,92.467354
3453,94.63538
3457,95.474106
3460,105.55968
3461,95.30914
3462,92.24879
3464,104.09329
3465,79.12565
3466,95.987755
3467,104.17591
3468,95.61447
3469,105.52025
3470,104.70617
3472,110.88692
3473,92.318886
3475,91.99541
3476,110.39788
3478,105.857956
3479,95.85447
3483,95.10181
3484,105.79579
3485,96.5693
3487,92.0131
3488,110.633
3496,110.77477
3497,94.78938
3499,96.866585
3500,78.99828
3501,95.52133
3504,96.07193
3508,106.89153
3511,91.30209
3512,112.12754
3515,91.93601
3517,94.70336
3518,105.47654
3526,111.15858
3528,133.4809
3529,91.19229
3530,110.30332
3531,91.78691
3532,112.39599
3533,92.183174
3534,95.72352
3535,79.12565
3536,92.61014
3537,110.38019
3538,95.10181
3539,110.590385
3540,108.60957
3545,110.39788
3546,91.928894
3550,108.38517
3551,95.51669
3553,95.57292
3554,105.55968
3557,95.13022
3558,111.97761
3559,92.467354
3561,95.13022
3562,110.88692
3563,95.688126
3564,105.55968
3565,94.62074
3567,91.78691
3571,105.55968
3572,95.37935
3574,96.76398
3576,95.48828
3577,110.31526
3578,95.52133
3579,95.48828
3583,95.59615
3585,96.18986
3586,106.80544
3587,110.39788
3593,92.24834
3594,112.7564
3595,95.688126
3599,95.52845
3600,105.52025
3601,110.88692
3602,92.467354
3604,95.61889
3609,116.23852
3610,112.0983
3612,110.50564
