id,y
626,110.28364
628,110.28364
629,92.02074
630,110.28364
637,96.239006
638,106.747314
643,94.5317
645,96.44955
646,118.5745
648,97.22369
652,96.26433
653,95.22787
654,112.36238
656,112.37763
657,92.02074
659,96.52831
660,105.90396
663,93.33216
664,110.28364
666,106.59963
668,111.576965
669,94.38984
671,96.926414
675,92.859634
677,94.266685
678,110.709435
679,106.31854
682,96.91116
685,106.18175
687,95.59974
688,91.48178
693,110.326324
696,95.05644
698,95.753876
701,95.55706
704,107.997955
705,116.35822
709,112.27264
710,95.212616
711,107.180435
712,96.03166
714,109.79586
715,93.08348
716,111.28113
717,92.82248
720,116.25323
721,92.02074
724,104.50674
725,95.49474
726,110.86324
728,111.1097
731,92.45266
734,106.321846
738,92.34667
745,109.52566
746,91.90049
751,79.54597
754,92.557655
756,92.557655
758,94.711784
759,112.34621
761,116.93957
766,96.07555
767,112.15831
768,92.17487
769,110.28364
770,96.03166
771,79.10359
772,106.215
773,94.63724
774,111.944496
776,110.28364
777,95.21696
780,116.72575
782,105.679276
787,105.3074
788,95.59974
792,92.06988
793,112.56082
798,95.49474
800,92.17487
806,111.28113
809,110.28364
811,110.28364
812,91.21573
814,116.35822
816,104.87861
817,95.59974
818,111.08639
820,110.743
823,94.68997
829,92.557655
830,112.34621
831,90.8482
834,109.377975
839,95.59974
841,79.10359
844,105.679276
845,94.68997
848,91.91574
850,98.123184
851,106.215
852,95.93712
854,94.4272
855,96.96491
856,105.07283
859,106.199745
861,111.944496
864,94.80998
865,111.944496
866,92.45266
867,91.23098
869,96.08114
871,91.23098
872,111.28113
882,104.78452
883,94.68997
885,95.49474
888,95.16144
893,111.28113
901,110.709435
903,105.679276
904,96.54363
905,106.215
910,96.55454
911,109.48297
914,110.65445
918,110.28364
921,92.05463
928,95.59974
929,106.215
932,95.00805
933,109.241
934,96.55454
935,111.99485
937,78.615814
939,95.59974
940,105.679276
941,95.59974
942,105.90396
943,95.753876
944,106.215
947,111.28113
949,109.94354
951,109.09827
952,95.21696
953,105.679276
954,79.08834
957,110.28364
959,92.75622
960,116.38694
963,116.35822
965,111.28113
967,106.28674
971,95.59974
972,79.10359
973,96.12141
974,110.28364
975,95.452065
978,118.38007
980,112.37763
981,96.17176
984,110.759445
986,96.55454
988,92.17487
989,109.76076
990,104.92462
992,110.709435
996,95.12287
999,110.28364
1000,95.212616
1001,111.944496
1002,92.17487
1003,110.28364
1004,92.59276
1008,109.48297
1009,95.723305
1010,109.37997
1012,115.953804
1013,93.24242
1014,110.28364
1015,91.648865
1016,116.35822
1019,91.648865
1020,110.28364
1021,96.55454
1022,107.997955
1024,96.55454
1025,79.10359
1027,96.49902
1028,105.832214
1029,95.55706
1030,95.05418
1033,110.28364
1036,91.637955
1037,109.9392
1038,91.482605
1042,95.59974
1043,105.26139
1044,95.59974
1045,109.86575
1047,114.2212
1050,94.68997
1051,111.28113
1054,94.68997
1056,96.17176
1057,94.68997
1059,95.11196
1062,99.11763
1063,107.997955
1064,96.17176
1066,94.53224
1070,105.90396
1076,109.86575
1077,96.72585
1078,110.28364
1080,111.28113
1082,112.72899
1083,95.16144
1089,112.681145
1091,95.16144
1093,95.59974
1097,96.54363
1099,91.6227
1101,96.55454
1103,95.55706
1104,109.86575
1106,111.492485
1109,92.02074
1110,111.548004
1111,94.58697
1112,112.40581
1114,94.68997
1116,92.927475
1117,110.18446
1120,92.97554
1124,110.17864
1125,93.33216
1126,109.900856
1134,111.889854
1137,92.96463
1138,110.28364
1144,111.17613
1145,94.68997
1146,92.02074
1148,95.55706
1150,92.870544
1152,105.679276
1153,95.37929
1154,105.83755
1155,95.59974
1157,91.11097
1162,95.59974
1165,110.28364
1166,94.5317
1167,107.997955
1168,96.55454
1169,106.199745
1171,116.83457
1172,96.82142
1173,106.199745
1174,95.59974
1176,96.96491
1177,106.215
1178,95.59974
1182,109.900856
1186,96.44955
1187,112.9436
1188,92.96463
1189,116.72575
1191,105.69569
1192,95.59974
1197,109.57167
1198,91.058235
1200,79.10359
1201,95.59974
1203,96.926414
1209,116.35822
1214,106.11
1218,111.176834
1222,93.24242
1226,95.59974
1228,95.49474
1230,92.56651
1232,79.10359
1233,95.9802
1236,114.2212
1238,95.22787
1241,111.17613
1244,106.747314
1246,93.34741
1247,112.37763
1250,112.27264
1251,92.005486
1254,110.28364
1255,95.22787
1256,112.56217
1257,92.949295
1258,91.11097
1259,111.28113
1260,95.59974
1263,111.17613
1267,79.246635
1268,111.63775
1271,95.59974
1272,111.28113
1274,105.537415
1275,95.59974
1276,111.28113
1277,91.60285
1279,92.02074
1281,94.30719
1282,92.96463
1283,111.99485
1285,110.28364
1286,92.96463
1289,110.17864
1296,112.37763
1299,92.870544
1301,95.12287
1306,92.92002
1307,95.59974
1308,91.800285
1313,111.28113
1314,95.59974
1315,111.548004
1316,91.637955
1317,111.28113
1319,92.02074
1323,96.44955
1324,106.28674
1325,95.59974
1328,108.79862
1329,96.54363
1330,111.944496
1331,94.5317
1332,106.215
1337,95.717
1338,110.326324
1339,91.637955
1340,111.95975
1343,109.258286
1347,105.832214
1348,95.58449
1349,106.70463
1352,92.02074
1354,96.96491
1359,109.900856
1360,96.55454
1363,111.28113
1364,95.05644
1365,105.679276
1366,95.59974
1372,95.21696
1375,105.66366
1376,94.68997
1378,91.637955
1379,110.65445
1380,96.55454
1381,106.199745
1384,111.75774
1387,92.870544
1388,110.17864
1392,79.5794
1394,106.27045
1395,95.37929
1396,111.28113
1398,94.68997
1399,111.28113
1400,92.1143
1401,92.34667
1403,94.68997
1404,112.35712
1406,111.28113
1407,94.68997
1408,111.17613
1410,79.246635
1412,111.28113
1413,95.59974
1415,95.59974
1420,111.17613
1422,111.176834
1423,109.34855
1424,111.17613
1425,96.18108
1426,79.246635
1427,96.926414
1429,91.4731
1430,111.889854
1431,96.96491
1432,106.215
1434,110.28364
1437,95.59974
1438,105.679276
1440,109.900856
1441,111.99485
1442,95.59974
1444,111.653
1445,95.59974
1446,105.679276
1448,91.005974
1453,92.496544
1454,111.28113
1455,95.59974
1456,112.330956
1458,111.28113
1459,92.005486
1461,94.68997
1465,92.870544
1466,109.900856
1469,96.44955
1472,92.496544
1474,94.67472
1477,111.59748
1479,111.63775
1482,91.005974
1483,78.57697
1487,96.49902
1488,112.36238
1490,109.900856
1492,111.374954
1494,116.72575
1496,105.822296
1497,95.97055
1499,96.926414
1502,94.70499
1507,112.72899
1508,92.02074
1509,111.63775
1511,91.90049
1512,111.2147
1513,115.87207
1514,105.29649
1518,110.28364
1519,92.57751
1522,110.28364
1524,79.10359
1527,95.59974
1529,92.96463
1532,106.59963
1536,110.28364
1537,116.35822
1539,106.58601
1542,110.898346
1543,94.68997
1544,105.29649
1545,79.10359
1550,94.68997
1551,109.696686
1554,105.240974
1556,105.679276
1559,92.949295
1560,79.04807
1562,96.03166
1566,92.57751
1567,110.28364
1569,105.90396
1570,112.40581
1571,109.86575
1574,92.02074
1578,105.679276
1580,92.50214
1583,111.653
1584,92.02074
1585,111.2147
1586,92.96463
1587,110.28364
1588,92.15962
1590,115.290726
1592,104.92462
1596,111.93923
1598,109.153786
1599,94.68997
1604,117.08842
1606,104.40174
1607,95.59974
1608,104.88952
1609,116.83457
1611,95.59974
1613,95.11196
1616,96.82142
1619,110.4471
1620,92.542404
1621,110.17864
1622,95.59974
1625,110.709435
1627,116.83457
1629,110.86324
1634,96.13666
1636,94.63724
1638,106.321846
1639,95.59974
1641,96.926414
1643,95.37929
1644,105.83755
1645,116.72575
1646,94.30719
1647,105.240974
1648,96.17176
1652,92.50214
1653,109.900856
1656,93.24242
1658,94.68997
1659,111.653
1661,94.202194
1663,95.59974
1664,111.653
1665,95.59974
1666,105.679276
1667,104.88952
1668,79.68494
1669,105.3074
1670,95.37929
1672,110.28364
1674,110.28364
1677,112.36238
1678,92.59276
1679,110.28364
1680,93.34741
1683,106.215
1686,106.215
1687,111.176834
1689,111.653
1690,92.02074
1691,116.25323
1692,109.900856
1693,92.02074
1695,94.68997
1696,92.496544
1697,111.653
1700,105.679276
1701,96.10099
1702,110.28364
1703,92.59276
1704,111.99485
1706,96.54363
1707,110.759445
1708,96.17176
1710,96.54363
1711,106.215
1713,108.41584
1717,105.832214
1719,105.679276
1720,94.68997
1722,95.59974
1725,104.92462
1726,96.17176
1727,105.679276
1729,109.48297
1730,92.92002
1731,110.744736
1733,105.679276
1734,95.59974
1735,111.176834
1738,95.11196
1742,95.41106
1745,110.28364
1747,96.10099
1749,96.17176
1751,96.17176
1752,79.04807
1753,105.23663
1754,94.68997
1755,95.49474
1756,106.747314
1758,110.326324
1759,95.59974
1760,106.747314
1761,111.653
1762,91.60285
1763,111.653
1764,95.78908
1766,96.96491
1768,95.59974
1769,78.72002
1771,111.576965
1772,94.53224
1773,106.215
1774,96.55454
1775,112.56094
1777,110.28364
1779,95.59974
1780,107.22312
1787,92.59276
1788,95.21696
1790,96.17176
1796,110.28364
1801,92.48776
1803,96.066765
1807,110.28364
1809,112.71015
1812,95.22787
1813,110.28364
1814,93.545975
1815,112.37763
1816,94.25415
1818,91.11097
1820,91.91574
1821,114.2212
1822,95.59974
1825,95.12287
1826,106.215
1828,96.17176
1831,106.18175
1836,112.67592
1837,95.58449
1841,94.67472
1844,105.465675
1848,94.14892
1851,106.58601
1852,95.16144
1853,92.59276
1854,111.95975
1856,97.692375
1859,112.71015
1860,96.17176
1861,79.10359
1863,105.832214
1865,95.59974
1866,106.58601
1867,95.37929
1868,92.48776
1872,95.59974
1879,95.59974
1880,104.79161
1882,95.21696
1885,106.215
1887,104.80686
1888,95.58449
1890,111.19937
1894,95.21696
1895,105.20241
1896,96.53929
1897,112.36238
1900,110.28364
1901,92.949295
1902,111.34079
1905,91.648865
1906,109.377975
1912,105.679276
1915,96.17176
1916,106.321846
1917,96.54363
1918,106.215
1920,78.927826
1923,95.02467
1924,105.832214
1925,96.17176
1930,116.83457
1932,111.28113
1933,96.14553
1934,110.36482
1935,92.8443
1940,79.246635
1941,94.845085
1942,111.99485
1943,93.32011
1944,92.02074
1945,110.70197
1948,116.35822
1949,92.02074
1952,94.87316
1954,92.02074
1955,111.17613
1958,92.496544
1959,78.72081
1960,111.653
1963,95.49474
1965,95.59974
1968,105.17439
1969,95.05644
1971,95.49474
1972,110.28364
1973,92.57751
1975,92.59276
1977,96.18108
1978,94.25415
1979,111.99485
1981,92.59276
1982,110.28364
1987,110.28364
1988,92.57751
1993,98.23239
1997,95.11196
1999,96.066765
2001,95.11196
2002,114.2212
2003,92.97554
2004,79.5794
2006,111.99485
2007,96.82142
2009,107.22312
2010,95.59974
2013,95.038925
2018,78.70556
2022,105.83755
2024,111.319176
2025,95.59974
2026,105.83755
2030,107.22312
2031,94.68997
2032,105.679276
2033,96.066765
2035,91.26608
2036,111.99485
2037,92.48776
2040,95.21696
2043,112.56082
2044,106.15508
2046,108.310844
2054,110.86858
2055,94.68997
2056,107.22312
2059,92.02074
2060,92.949295
2062,92.02074
2063,112.576195
2066,95.21696
2067,111.176834
2072,93.34741
2073,111.653
2074,92.39155
2075,110.72859
2076,94.14892
2080,91.91574
2082,92.949295
2085,109.95445
2087,111.2147
2091,111.7421
2092,95.37929
2093,107.22312
2098,95.78293
2101,111.653
2102,91.11097
2103,79.246635
2105,106.58601
2106,95.59974
2107,112.05527
2110,95.49474
2114,94.2389
2115,111.99485
2117,81.103745
2118,96.15644
2119,106.321846
2120,96.17176
2122,92.97554
2123,109.900856
2126,95.49474
2127,105.189644
2128,94.67472
2129,110.898346
2132,95.16578
2135,105.679276
2138,95.49474
2139,116.83457
2141,111.8513
2142,95.49474
2146,95.21696
2151,110.26839
2157,105.404366
2159,111.48235
2162,95.54934
2164,116.30782
2167,91.98982
2168,109.43257
2171,91.21568
2173,95.54934
2174,105.24609
2175,95.53409
2178,95.54934
2180,95.06156
2185,110.23324
2189,92.86962
2190,111.126434
2192,104.769226
2194,113.64418
2200,112.18314
2201,92.92514
2203,109.85046
2204,92.92514
2205,111.185394
2209,112.27331
2213,106.65423
2214,95.17747
2215,112.32723
2216,92.92514
2218,94.794685
2219,107.23557
2220,96.50414
2222,92.14424
2223,111.21982
2225,111.497604
2226,93.19202
2230,94.73314
2233,111.02144
2234,111.29039
2235,92.92514
2236,78.99767
2237,95.16656
2240,114.1708
2241,91.86534
2248,105.628876
2249,95.20864
2250,110.847946
2252,109.85046
2253,93.29701
2254,110.21799
2256,78.89268
2258,92.898895
2259,109.52127
2262,95.16656
2265,95.54934
2266,105.24609
2269,94.151794
2271,96.91451
2273,92.54236
2274,110.17772
2275,92.92514
2277,95.17747
2279,92.92514
2280,78.99767
2282,95.06156
2283,105.257
2288,92.52711
2289,113.44312
2291,96.12136
2292,116.88917
2297,96.50414
2298,106.1646
2299,95.54934
2300,110.694214
2301,92.92514
2304,94.63957
2305,105.139244
2306,95.16656
2308,94.09852
2309,111.622086
2311,104.24046
2312,105.52388
2316,105.628876
2321,106.1646
2322,111.94445
2325,106.27145
2326,94.08327
2329,116.88917
2330,95.17747
2331,106.1646
2332,111.126434
2333,95.16656
2334,104.87422
2335,112.51177
2337,111.29039
2338,91.587555
2340,111.126434
2342,93.29701
2345,92.861824
2349,95.72033
2351,78.98242
2352,96.12136
2354,111.12573
2355,115.83085
2357,111.497604
2358,92.77208
2360,95.16656
2361,111.12573
2364,95.54934
2366,97.17329
2369,105.94226
2370,95.54934
2371,111.02144
2373,118.78189
2374,95.10055
2376,110.23324
2378,111.9059
2382,96.91451
2383,92.91423
2386,106.65423
2387,96.876015
2389,91.598465
2390,112.67859
2392,91.97034
2398,111.126434
2399,96.12136
2400,93.29701
2401,110.26067
2402,94.63957
2404,93.1308
2407,112.67859
2408,110.79243
2409,111.12573
2412,82.18206
2413,96.49323
2415,95.54934
2420,112.49003
2422,94.25679
2423,105.24175
2426,96.49323
2432,95.17747
2434,92.86962
2435,91.598465
2436,111.839455
2438,111.324554
2440,111.94445
2443,94.838135
2444,91.955086
2447,105.628876
2450,95.54934
2454,91.97034
2455,111.9292
2459,95.16656
2460,111.58735
2463,94.25679
2465,91.97034
2468,79.196236
2469,92.92514
2474,91.587555
2478,93.15045
2480,91.955086
2481,114.1708
2489,95.06156
2490,107.17272
2492,92.7939
2496,95.16656
2497,111.23073
2500,96.12136
2505,95.16656
2507,91.11069
2508,111.185394
2509,96.49323
2510,79.529
2513,92.54236
2515,95.06156
2518,92.91423
2519,111.70734
2520,92.91423
2521,110.709045
2523,110.205154
2525,95.17747
2529,111.185394
2530,92.92514
2533,112.772156
2535,90.955574
2538,105.068474
2544,112.48991
2553,110.23324
2556,95.53409
2558,93.1237
2559,118.47018
2560,95.17747
2561,110.23324
2562,93.29701
2563,110.4318
2564,92.86962
2565,111.02144
2567,106.696915
2572,94.63957
2575,96.12136
2576,110.23324
2577,91.33872
2578,95.44434
2579,109.79906
2580,91.58321
2582,112.22224
2583,93.19202
2587,95.06156
2589,109.85046
2590,95.50666
2591,111.185394
2594,92.898895
2597,95.54934
2598,105.628876
2599,95.54934
2600,105.35976
2602,111.60479
2603,94.63957
2604,106.696915
2606,109.90405
2607,78.99767
2608,93.29701
2613,111.185394
2614,93.29701
2615,111.94445
2617,112.525795
2620,92.820145
2623,110.12824
2624,94.20375
2627,111.185394
2629,78.99767
2630,91.598465
2632,97.014595
2636,93.6077
2639,94.75201
2640,106.1646
2642,111.185394
2644,105.628876
2646,110.631485
2647,93.71269
2649,95.44434
2650,110.97752
2652,105.628876
2653,104.85897
2655,114.46874
2657,111.126434
2659,111.23073
2662,92.91423
2663,114.1708
2664,95.16656
2665,105.257
2670,95.42909
2671,105.67682
2672,96.37292
2675,105.628876
2677,110.17093
2679,111.12573
2683,111.94445
2684,94.20375
2685,95.17747
2688,106.1646
2689,96.12136
2690,108.35019
2693,95.10863
2694,110.18243
2697,96.39867
2699,96.12136
2703,93.3747
2705,105.67682
2709,79.05319
2710,95.12195
2711,112.32723
2712,95.83302
2713,96.034805
2714,111.6026
2715,91.598465
2717,92.54236
2718,112.48062
2720,110.79921
2721,95.44434
2726,96.50414
2728,94.75958
2731,105.257
2732,111.12573
2734,92.29627
2736,105.628876
2737,95.54934
2738,104.87422
2739,111.58735
2746,94.794685
2749,104.87422
2751,116.675354
2752,108.36544
2753,95.54934
2757,107.17272
2758,96.702705
2759,110.17772
2760,95.401665
2762,111.94445
2764,96.49323
2765,110.9434
2769,111.21982
2771,112.47544
2774,94.098755
2776,91.16967
2777,112.87715
2778,92.898895
2779,111.526566
2782,92.10914
2784,91.86534
2787,90.84125
2789,95.54934
2792,95.53409
2798,95.54934
2799,105.628876
2800,95.44434
2801,80.110344
2802,92.898895
2804,95.16656
2807,105.628876
2808,95.16656
2809,118.175446
2811,115.92667
2812,95.54934
2814,92.12447
2816,95.44434
2817,111.78579
2818,110.37454
2820,110.275925
2821,79.52954
2822,96.08626
2823,105.781815
2824,95.44434
2826,93.28176
2829,92.37228
2834,94.65459
2835,79.49557
2838,96.130684
2839,110.70785
2840,90.642685
2841,109.50884
2842,95.16656
2846,113.15551
2848,96.12136
2849,90.74228
2850,111.6026
2851,95.54934
2853,92.7939
2854,111.185394
2858,112.917694
2861,97.059204
2864,92.7939
2865,114.1708
2866,109.43257
2867,91.16533
2868,110.21799
2870,109.81535
2877,95.401665
2878,111.185394
2880,110.12824
2882,78.89268
2883,96.77102
2884,106.1646
2885,94.65459
2887,95.06156
2888,110.275925
2889,95.131454
2890,105.628876
2891,104.24046
2892,116.30782
2893,92.98261
2898,112.183945
2899,94.405
2900,111.81207
2901,93.69928
2909,96.50414
2910,110.12824
2911,109.87789
2913,110.81284
2914,96.47791
2918,92.883644
2919,111.9292
2920,92.91423
2921,111.185394
2922,96.95372
2923,105.257
2925,113.25993
2926,91.58321
2927,111.29039
2929,110.23324
2933,91.79703
2934,110.23324
2936,112.04895
2941,105.17625
2942,95.17235
2943,110.22812
2945,108.41584
2950,92.48776
2951,109.86575
2953,116.46285
2954,95.59974
2955,106.70463
2956,96.926414
2960,96.96491
2962,94.5317
2963,106.747314
2964,105.679276
2966,79.04807
2967,94.149155
2968,112.37763
2969,92.59276
2971,91.11097
2972,96.55454
2974,93.889305
2975,111.653
2977,116.72575
2980,110.26839
2981,93.34741
2983,95.59974
2984,107.14958
2985,116.93957
2986,106.747314
2987,96.55454
2989,95.77366
2990,109.86575
2991,95.17428
2992,78.72002
2995,96.449066
2996,105.465675
3002,111.21463
3004,111.28113
3005,116.93957
3006,96.753105
3010,96.82142
3011,105.69876
3014,91.63361
3015,92.60208
3016,95.59974
3017,112.1373
3018,91.005974
3021,105.3074
3024,105.679276
3028,94.845085
3030,92.949295
3032,95.21696
3039,96.53929
3040,108.41584
3041,96.00201
3043,92.949295
3044,109.900856
3046,109.5009
3055,91.11097
3056,111.28113
3058,92.59276
3059,111.75774
3061,116.35822
3063,105.08465
3066,95.05418
3067,105.679276
3068,79.04807
3069,95.49474
3072,115.977066
3073,110.28364
3074,96.17176
3077,92.59276
3082,93.82322
3084,96.449066
3085,112.37763
3088,105.679276
3091,91.637955
3092,111.04817
3093,96.926414
3094,105.3074
3096,110.36482
3097,92.92002
3098,78.94308
3102,115.87207
3106,92.859634
3109,92.949295
3111,91.4731
3112,116.93957
3113,95.59974
3115,93.34741
3116,111.576965
3117,92.97554
3121,111.548004
3122,91.53296
3123,96.17176
3124,106.747314
3125,95.59974
3126,105.20241
3127,116.25323
3129,93.74968
3130,109.885605
3132,107.83612
3134,106.63143
3135,96.96491
3137,78.94308
3138,95.17428
3140,97.28362
3144,110.28364
3145,96.926414
3146,111.99485
3147,95.59974
3148,106.215
3149,106.321846
3150,110.86498
3151,93.4251
3152,95.05418
3155,96.35207
3156,111.653
3159,92.59276
3161,96.066765
3162,106.70463
3163,96.82142
3165,104.92462
3172,92.870544
3173,112.804756
3176,94.5317
3177,104.80686
3179,111.653
3183,91.27367
3186,96.066765
3187,105.20241
3189,109.94354
3190,92.927475
3192,116.25323
3193,92.870544
3194,110.4822
3197,95.59974
3198,95.59974
3200,93.34741
3201,116.93957
3202,95.59974
3204,95.21696
3205,92.94938
3206,110.28364
3208,106.321846
3210,105.3074
3211,95.05418
3212,116.35822
3213,95.201706
3214,111.63775
3216,105.679276
3219,92.97554
3220,111.742485
3221,95.59974
3226,110.906715
3227,96.82142
3228,111.21036
3229,92.912224
3232,79.246635
3233,96.54363
3234,95.59974
3236,95.78293
3238,111.235794
3239,111.2147
3240,90.72819
3247,111.9796
3249,105.189644
3252,116.50782
3253,95.58449
3254,105.454765
3255,94.30719
3256,111.5865
3257,92.912224
3262,95.59974
3263,105.679276
3264,96.926414
3266,110.46695
3267,96.52831
3269,94.46952
3272,116.93957
3274,95.59974
3275,106.20377
3277,95.59974
3279,97.297226
3280,106.11
3283,96.64152
3285,95.11196
3287,95.98318
3288,105.679276
3290,106.747314
3291,95.21696
3298,109.900856
3299,95.59974
3302,113.163506
3303,96.926414
3304,105.679276
3307,94.74009
3309,93.1812
3314,79.04807
3316,110.28364
3317,96.17176
3319,93.24242
3320,111.99485
3321,96.066765
3322,108.79862
3324,92.97554
3326,92.949295
3329,109.5009
3330,92.92002
3331,111.99485
3335,116.35822
3337,95.21696
3338,107.14958
3339,96.07555
3340,109.94354
3341,93.35156
3343,92.02074
3346,91.63361
3348,96.423386
3351,105.679276
3352,116.93957
3355,92.59276
3356,110.65445
3358,106.747314
3359,95.16144
3360,110.40509
3371,112.37763
3372,95.59974
3374,96.926414
3377,110.28364
3378,91.25083
3380,106.215
3382,96.17176
3386,95.59974
3389,110.28364
3391,106.21685
3393,95.54181
3394,106.70463
3395,96.54363
3397,111.235794
3398,96.399796
3399,79.68494
3400,96.54363
3404,106.215
3407,110.17864
3409,108.41584
3419,95.59974
3421,92.8443
3425,96.07555
3427,79.10359
3428,116.93957
3429,109.900856
3431,90.72819
3435,94.68997
3436,111.653
3439,93.71822
3441,92.30276
3442,116.93957
3443,95.59974
3444,104.92462
3445,94.58498
3446,111.86934
3449,92.949295
3453,94.845085
3457,95.11196
3460,105.679276
3461,95.7983
3462,92.496544
3464,105.08465
3465,79.04807
3466,96.54363
3467,105.189644
3468,95.21696
3469,105.29649
3470,105.3074
3472,111.235794
3473,92.870544
3475,91.637955
3476,110.28364
3478,106.215
3479,96.03287
3483,95.21696
3484,105.832214
3485,96.96491
3487,92.02074
3488,109.900856
3496,110.898346
3497,94.30719
3499,96.96491
3500,79.04807
3501,96.17176
3504,96.80617
3508,107.22312
3511,91.800285
3512,113.60818
3515,92.02074
3517,94.68997
3518,105.593765
3526,111.16522
3528,128.64478
3529,91.692314
3530,110.326324
3531,92.02074
3532,112.330956
3533,92.34667
3534,95.59974
3535,79.04807
3536,92.97554
3537,109.900856
3538,95.21696
3539,110.84283
3540,108.41584
3545,110.28364
3546,92.59276
3550,108.41584
3551,95.58449
3553,95.59974
3554,105.679276
3557,95.21696
3558,111.99485
3559,92.949295
3561,95.21696
3562,111.235794
3563,96.55454
3564,105.679276
3565,94.58498
3567,92.02074
3571,105.679276
3572,95.59974
3574,96.73773
3576,95.58449
3577,110.17864
3578,96.17176
3579,95.58449
3583,95.59974
3585,96.54363
3586,106.70463
3587,110.28364
3593,92.02074
3594,111.75774
3595,96.53929
3599,95.59974
3600,105.29649
3601,111.235794
3602,92.949295
3604,95.59974
3609,116.93957
3610,111.99485
3612,109.900856
3614,113.434784
3615,95.59974
3617,97.40222
3618,111.99485
3619,110.46695
3620,109.79586
